T,x,y,z,Vx,Vy,Vz,V,Ax,Ay,Az,A,dx,dy,dz,displacement,V_pred_poly,V_pred_gpr,V_deviation_poly,V_deviation_gpr,V_pred,V_deviation,A_pred_poly,A_pred_gpr,A_deviation_poly,A_deviation_gpr,A_pred,A_deviation,displacement_pred_poly,displacement_pred_gpr,displacement_deviation_poly,displacement_deviation_gpr,displacement_pred,displacement_deviation
1,440770.3296450205,-103443.9200217233,1147018.05711577,16.47053808702061,-71.72898978736887,-80.26241154501047,112.1148604532659,1.180498019594074,-1.322961299710241,0.5266186166054159,3.046176910777709,0.0,0.0,0.0,0.0,114.53213722126996,113.23947142779596,-2.417276768004058,-1.1246109745300572,113.23947142779596,-1.1246109745300572,1.8622955342415797,3.046176909671863,1.1838813765361291,1.1058456372836645e-09,3.046176909671863,1.1058456372836645e-09,97.16238906438531,24.898111982299923,-97.16238906438531,-24.898111982299923,24.898111982299923,-24.898111982299923
2,440786.2970445741,-103517.3124407907,1146937.46216546,17.48689899698119,-73.44893719822113,-80.88569242761206,113.5100249981494,0.5648686927253139,0.0848816566423729,0.06581401654893088,3.203794513000632,15.967399553628638,-73.39241906740062,-80.59495030995458,110.1678312418567,114.41204201724811,113.59110328834466,-0.9020170190987074,-0.0810782901952507,113.59110328834466,-0.0810782901952507,1.8325834346997787,3.2037945119649325,1.3712110783008533,1.0356995261417978e-09,3.2037945119649325,1.0356995261417978e-09,98.25840135651391,98.21892317520873,11.909429885342789,11.948908066647974,98.21892317520873,11.948908066647974
3,440801.5812326723,-103597.7303944873,1146855.682936659,16.63170328563725,-76.3426881075993,-81.04888076415568,113.2627316229191,0.4886766407513712,0.07915989574096671,2.116436968327318,3.063613786243701,15.284188098215964,-80.41795369659667,-81.77922880090773,115.70866841270289,114.29252832418716,113.89042372466027,-1.0297967012680544,-0.627692101741161,113.89042372466027,-0.627692101741161,1.804033600949368,3.0636137850686103,1.259580185294333,1.1750906914187453e-09,3.0636137850686103,1.1750906914187453e-09,99.30614163986144,118.51665681771337,16.402526772841455,-2.8079884050104766,118.51665681771337,-2.8079884050104766
4,440817.3745623784,-103674.1919003863,1146774.359059473,16.23040334847964,-76.9909214443799,-80.66259717729868,114.7125209799237,0.6774783949382248,-0.9214151863171802,0.2800652489578852,1.198144416599828,15.793329706066288,-76.46150589900208,-81.32387718604878,112.73581572916032,114.17361451194122,114.12750976435831,0.5389064679824713,0.5850112155653875,114.12750976435831,0.5850112155653875,1.7766255930839048,1.198144416944985,-0.5784811764840767,-3.4515701408111e-10,1.198144416944985,-3.4515701408111e-10,100.30649708260094,111.17240474382129,12.42931864655938,1.5634109853390328,111.17240474382129,1.5634109853390328
5,440831.6044434168,-103750.1189551742,1146692.421026698,16.52869081528583,-78.32862052799616,-80.29908718151174,115.1984991534873,1.755453107468137,1.289545400286897,1.126238705401113,0.8446738677641685,14.229881038423628,-75.92705478789867,-81.93803277495317,112.61104909448964,114.05531895036441,114.29529389328084,1.1431802031228955,0.9032052602064624,114.29529389328084,0.9032052602064624,1.7503389711969453,0.8446738681393915,-0.9056651034327767,-3.7522296381098386e-10,0.8446738681393915,-3.7522296381098386e-10,101.26035485290548,113.42470795711768,11.350694241584165,-0.8136588626280314,113.42470795711768,-0.8136588626280314
6,440850.011424461,-103834.9205950179,1146611.106499915,16.70347742322528,-78.2510349695692,-80.60356728782236,115.2884276142091,1.239012435667176,1.146393794887608,0.4926826881803053,0.6871652995398587,18.406981044157874,-84.80163984370301,-81.3145267830696,118.92092892882921,113.93766000931083,114.38999666794795,1.350767604898266,0.8984309462611435,114.38999666794795,0.8984309462611435,1.725153295382046,0.6871652999953872,-1.0379879958421874,-4.555285038065904e-10,0.6871652999953872,-4.555285038065904e-10,102.16860211894814,116.03027747119881,16.75232680988107,2.8906514576303977,116.03027747119881,2.8906514576303977
7,440865.727768444,-103908.5008224116,1146531.087401557,16.89862936735892,-78.44395472371066,-78.49200866760505,115.8695059635017,0.2450339529904459,0.407523050030086,1.306983655566863,0.5410603488070815,15.716343983018305,-73.58022739370062,-80.01909835799597,109.8367399075914,113.82065605863463,114.41134197147849,2.048849904867069,1.4581639920232021,114.41134197147849,1.4581639920232021,1.7010481257327639,0.5410603495232529,-1.1599877769256823,-7.161713444503448e-10,0.5410603495232529,-7.161713444503448e-10,103.032126048902,111.70972370853718,6.804613858689393,-1.8729838009457893,111.70972370853718,-1.8729838009457893
8,440883.2585339302,-103991.7754158925,1146451.348192737,16.28101354388882,-76.84627215413295,-78.11632648202824,114.6602017406524,0.3619772833887981,0.7700060301752433,1.531836488131624,1.523812407292526,17.530765486182645,-83.27459348089178,-79.73920882004313,116.62044023748908,113.7043254681899,114.3625371221431,0.9558762724625041,0.2976646185093017,114.3625371221431,0.2976646185093017,1.6780030223426552,1.5238124070260652,-0.1541906150501291,2.664608533820001e-10,1.5238124070260652,2.664608533820001e-10,103.85181381094011,114.10027241079864,12.768626426548963,2.5201678266904395,114.10027241079864,2.5201678266904395
9,440899.5279396445,-104068.6200996492,1146372.620374382,17.48013057336768,-77.87744878328651,-78.02799787954086,114.3011500198954,1.832145780414399,0.6906027163938485,1.439320196309099,0.7495070819711734,16.269405714352615,-76.84468375670258,-78.72781835496426,111.21091837988789,113.58868660783077,114.25001980752783,0.7124634120646363,0.05113021236756765,114.25001980752783,0.05113021236756765,1.6559975453052767,0.7495070826475536,-0.9064904633341032,-6.76380174091662e-10,0.7495070826475536,-6.76380174091662e-10,104.62855257323555,112.21123435082023,6.582365806652334,-1.0003159709323484,112.21123435082023,-1.0003159709323484
10,440914.0124465266,-104148.8099000158,1146293.203940519,16.23587744049623,-76.66240296056252,-78.41421978121302,112.059225536622,0.02944942876271872,1.358715097942105,1.986022184886357,1.646211642409576,14.484506882086862,-80.18980036659923,-79.41643386310898,113.78565370900596,113.47375784741132,114.08299320261042,-1.4145323107893262,-2.02376766598843,114.08299320261042,-2.02376766598843,1.635011254714185,1.6462116420584287,0.011200387695391001,3.511473334327775e-10,1.6462116420584287,3.511473334327775e-10,105.36322950396139,112.27788120741634,8.422424205044564,1.5077725015896135,112.27788120741634,1.5077725015896135
11,440930.5501595376,-104224.5506656167,1146214.497310568,17.32458969664141,-78.5004380104299,-77.71920386890588,114.1475479630397,1.16794427522125,1.377873136264779,1.973062820132772,0.7065634667250515,16.537713010970037,-75.7407656009018,-78.70662995078601,110.4757580813724,113.35955755678572,113.87278768573356,0.7879904062539822,0.27476027730614305,113.87278768573356,0.27476027730614305,1.6150237106629366,0.7065634673541631,-0.908460243937885,-6.291115406398262e-10,0.7065634673541631,-6.291115406398262e-10,106.05673177129071,111.06161293358089,4.419026310081691,-0.5858548522084845,111.06161293358089,-0.5858548522084845
12,440947.1153126495,-104305.628309913,1146136.626679535,16.43795158093301,-77.07855941694221,-77.91863657832616,112.2209019292959,0.351890410035982,-0.3486592297260674,1.342962839726058,1.08588977315605,16.565153111936525,-81.07764429629606,-77.87063103308901,113.63020672228883,113.24610410580806,113.63210066547069,-1.0252021765121526,-1.4111987361747822,113.63210066547069,-1.4111987361747822,1.5960144732450883,1.0858897734079744,-0.5101247000890383,-2.51924481275978e-10,1.0858897734079744,-2.51924481275978e-10,106.70994654339657,112.69402286220878,6.9202601788922635,0.9361838600800496,112.69402286220878,0.9361838600800496
13,440963.5136978059,-104385.4986683898,1146058.686113451,16.81399436945821,-77.81270222711018,-75.67302498797467,112.5753689744425,1.558358193803949,0.3761405617138215,0.8645493614568576,1.796423255885922,16.39838515635347,-79.87035847680818,-77.94056608411483,112.79589106196302,113.13341586433243,113.37417405482728,-0.5580468898899369,-0.7988050803847813,113.37417405482728,-0.7988050803847813,1.5779631025541963,1.7964232556112762,0.21846015333172586,2.746458616087466e-10,1.7964232556112762,2.746458616087466e-10,107.32376098845202,112.1847222763844,5.472130073510996,0.611168785578613,112.1847222763844,0.611168785578613
