T,x,y,z,Vx,Vy,Vz,V,Ax,Ay,Az,A,dx,dy,dz,displacement,V_pred_poly,V_pred_gpr,V_deviation_poly,V_deviation_gpr,V_pred,V_deviation,A_pred_poly,A_pred_gpr,A_deviation_poly,A_deviation_gpr,A_pred,A_deviation,displacement_pred_poly,displacement_pred_gpr,displacement_deviation_poly,displacement_deviation_gpr,displacement_pred,displacement_deviation
1,440772.1914560117,-103441.5489979786,1147018.229069149,17.80943360114063,-68.97232654588893,-78.60289535304052,110.7813252973249,2.72572111874898,0.4682793402772822,3.2793885394852,5.105355053430936,0.0,0.0,0.0,0.0,115.36091840896142,114.33909014706015,-4.579593111636527,-3.55776484973525,114.33909014706015,-3.55776484973525,3.6974439944747313,5.105355033021096,1.4079110589562052,2.0409840040258587e-08,5.105355033021096,2.0409840040258587e-08,97.2407316637487,11.151370859717659,-97.2407316637487,-11.151370859717659,11.151370859717659,-11.151370859717659
2,440787.5407167132,-103517.0378576797,1146937.477364582,18.5721174356188,-71.15658474289789,-80.76863519240719,115.4057347520145,2.594574283347484,1.073643340110024,0.9525150042542647,4.459862036614924,15.349260701506864,-75.48885970108677,-80.7517045668792,111.60199610002378,115.29949248031963,114.60587555978081,0.10624227169486744,0.7998591922336828,114.60587555978081,0.7998591922336828,3.5950244480424973,4.45986202168687,0.8648375885724264,1.4928053460039337e-08,4.45986202168687,1.4928053460039337e-08,98.32992904045949,107.87600417232328,13.272067059564293,3.7259919277005054,107.87600417232328,3.7259919277005054
3,440803.688021975,-103597.6413993584,1146854.009316599,17.70249142592492,-73.12561653574723,-78.46868137256271,116.5702635057121,2.392117237354987,1.364331715733228,2.61887782796621,5.470959827581019,16.14730526180938,-80.60354167870537,-83.4680479830131,117.15195872226562,115.23548086970466,114.83638927912122,1.3347826360074464,1.7338742265908849,114.83638927912122,1.7338742265908849,3.4969286042606176,5.470959804331974,1.9740312233204018,2.324904535555561e-08,5.470959804331974,2.324904535555561e-08,99.37119261926169,117.31766365785171,17.780766103003927,-0.165704935586092,117.31766365785171,-0.165704935586092
4,440817.3974243164,-103673.1027958858,1146776.181005209,19.02272819123085,-76.75430305106416,-78.03745328508029,114.6731673105675,2.666868463769285,-0.7643414034337737,1.939952792635703,2.184119578546096,13.709402341395617,-75.46139652740385,-77.82831139001064,109.26855051772583,115.16896681178605,115.02444719577446,-0.4957995012185563,-0.3512798852069636,115.02444719577446,-0.3512798852069636,3.403074707398742,2.184119580563746,-1.2189551288526461,-2.017650047037023e-09,2.184119580563746,-2.017650047037023e-09,100.36540263003157,109.294914192627,8.90314788769426,-0.026363674901176637,109.294914192627,-0.026363674901176637
5,440835.2181570379,-103750.7756503901,1146692.928585771,19.619839394448,-75.2078271669064,-76.98912194286197,117.4126878524348,0.6815702020188824,2.79040720783805,2.590956005116882,1.628263177649877,17.820732721535023,-77.67285450430063,-83.25241943798028,115.24589443384107,115.10003354123339,115.1656109017063,2.3126543112014133,2.2470769507284984,115.1656109017063,2.2470769507284984,3.313381001726521,1.6282631837033206,-1.6851178240766438,-6.053443524223212e-09,1.6282631837033206,-6.053443524223212e-09,101.3134393026454,114.82670750219849,13.932455131195667,0.41918693164258514,114.82670750219849,0.41918693164258514
6,440852.8572282059,-103832.8088145887,1146610.961761805,19.44164675495271,-76.18851235841942,-79.08192451113706,115.8487345076946,2.075563875085817,0.5143979020827731,1.88459633986486,3.340761464950547,17.639071167970542,-82.03316419859766,-81.96682396600954,117.29934821292747,115.0287642927162,115.25740066477294,0.8199702149783974,0.5913338429216566,115.25740066477294,0.5913338429216566,3.227765731513605,3.3407614577409834,0.11299573343694203,7.2095636127755824e-09,3.3407614577409834,7.2095636127755824e-09,102.21618286697948,116.47431152785622,15.08316534594799,0.8250366850712538,116.47431152785622,0.8250366850712538
7,440866.1313206471,-103908.4567197667,1146532.078133004,20.16605333077235,-77.96425086851495,-79.40512328512641,117.1397655691462,1.77080289739676,2.722983233322714,2.997858343814055,2.926448003051688,13.274092441191897,-75.6479051780043,-78.88362880097702,110.09738407776985,114.95524230090409,115.29938598247674,2.184523268242117,1.8403795866694708,115.29938598247674,1.8403795866694708,3.146147141029644,2.926447999331913,-0.21969913797795604,3.719775154564786e-09,2.926447999331913,3.719775154564786e-09,103.07451355291005,110.49052386698688,7.022870524859798,-0.39313978921703097,110.49052386698688,-0.39313978921703097
8,440883.8003013738,-103991.2508256755,1146450.070467396,19.58316264876969,-75.00430683296551,-78.81350560203016,114.9428425028952,1.920250740666928,2.817267811974957,0.9296957347335615,3.380662512315664,17.66898072673939,-82.79410590878979,-82.00766560807824,117.86566112165225,114.87955080046657,115.29315075188721,0.06329170242862858,-0.3503082489920075,115.29315075188721,-0.3503082489920075,3.0684434745442886,3.3806625049594614,0.3122190377713756,7.356202758046493e-09,3.3806625049594614,7.356202758046493e-09,103.8893115903134,116.80864741883589,13.976349531338855,1.0570137028163629,116.80864741883589,1.0570137028163629
9,440898.8049905065,-104068.0733626038,1146371.894160568,18.9247911495359,-75.04723534968673,-78.17055726022814,115.8727112004212,2.676571448069503,1.184219183432361,2.083463806474418,2.736763506734593,15.004689132678322,-76.82253692830272,-78.17630682792515,110.62720201344082,114.80177302607323,115.24214032879163,1.0709381743479582,0.6305708716295584,115.24214032879163,0.6305708716295584,2.9945729763271887,2.7367635042495757,-0.2578094695925959,2.4850170809997962e-09,2.7367635042495757,2.4850170809997962e-09,104.66145720906577,110.80756206969032,5.965744804375049,-0.1803600562494978,110.80756206969032,-0.1803600562494978
10,440916.2490127252,-104145.3605837427,1146294.376532597,16.54305779769238,-78.20168379068794,-75.8880814470811,113.776942812206,3.31344676487992,1.923462958472494,3.740802586209402,1.834966318986898,17.444022218696773,-77.28722113890399,-77.51762797101401,110.8448966294469,114.72199221239363,115.15140664842718,-0.945049400187628,-1.3744638362211816,115.15140664842718,-1.3744638362211816,2.924453890647995,1.8349663235173224,-1.089487571661097,-4.5304242579646825e-09,1.8349663235173224,-4.5304242579646825e-09,105.39183063904346,110.53672239442209,5.453065990403431,0.3081742350248078,110.53672239442209,0.3081742350248078
