T,x,y,z,Vx,Vy,Vz,V,Ax,Ay,Az,A,dx,dy,dz,displacement,V_pred_poly,V_pred_gpr,V_deviation_poly,V_deviation_gpr,V_pred,V_deviation,A_pred_poly,A_pred_gpr,A_deviation_poly,A_deviation_gpr,A_pred,A_deviation,displacement_pred_poly,displacement_pred_gpr,displacement_deviation_poly,displacement_deviation_gpr,displacement_pred,displacement_deviation
12,440947.9642398416,-104303.8683012861,1146136.327418474,17.59582780333864,-76.08207841259,-75.79410195353297,113.5113879833775,1.517985987399866,0.1596416485781494,1.633130631396879,2.985265222925896,18.27882706350647,-80.40905399940675,-78.11138935294002,113.58310010975963,113.75342265246876,114.31254796752677,-0.24203466909125382,-0.8011599841492654,114.31254796752677,-0.8011599841492654,2.1322105447090967,2.985265206414213,0.8530546782167994,1.6511683131881227e-08,2.985265206414213,1.6511683131881227e-08,106.62044956448733,112.89984481441114,6.962650545272297,0.6832552953484878,112.89984481441114,0.6832552953484878
13,440962.8530612,-104383.3301444141,1146057.576933512,16.44149382005342,-78.29395691639279,-76.81823270934308,113.9420898312447,2.627137337036011,-0.1654568416985938,2.049051241266746,1.460615395429401,14.88882135838503,-79.46184312799596,-78.75048496201634,112.86053515951846,113.64583514228966,114.119107728254,0.29625468895504525,-0.17701789700929282,114.119107728254,-0.17701789700929282,2.1114850025245513,1.460615404252497,-0.6508696070951503,-8.823096031562727e-09,1.460615404252497,-8.823096031562727e-09,107.24284055765052,112.43460361652845,5.617694601867939,0.4259315429900141,112.43460361652845,0.4259315429900141
14,440978.2945424673,-104462.1849928919,1145982.129792327,17.53259577169019,-77.70205756160469,-74.3198405303821,114.6434661152741,0.7830662138362736,0.5769164307380832,2.577721135737617,2.340257474032231,15.441481267276686,-78.85484847780026,-75.44714118493721,110.22158402583563,113.53858165726939,113.91789496372519,1.1048844580047046,0.7255711515489054,113.91789496372519,0.7255711515489054,2.0916118845164684,2.3402574682385033,0.24864558951576265,5.79372771980502e-09,2.3402574682385033,5.79372771980502e-09,107.82636356869591,110.20136198844246,2.3952204571397147,0.02022203739316808,110.20136198844246,0.02022203739316808
15,440995.6353691398,-104542.7635979296,1145905.837931389,19.02230678707965,-80.00803054525794,-76.13465815566201,114.933201987494,1.821298742248485,1.291235657889163,1.821686351658144,3.389108002691715,17.340826672501862,-80.57860503770644,-76.2918609380722,112.31234974348364,113.43169170851489,113.71640224315254,1.5015102789791115,1.2167997443414578,113.71640224315254,1.2167997443414578,2.0725782897911493,3.389107979469463,1.3165297129005658,2.3222252121257725e-08,3.389107979469463,2.3222252121257725e-08,108.37191159631294,112.16233978956824,3.9404381471706955,0.15000995391540073,112.16233978956824,0.15000995391540073
16,441012.2544571645,-104626.3791342023,1145827.358585815,17.4004025760836,-78.3092339924643,-73.54186024908522,113.3213727954546,1.361619018662589,2.498977230074051,1.83766103195921,2.404689287253428,16.619088024715893,-83.61553627270041,-78.47934557404369,115.8738955704636,113.32519480713309,113.52019552525039,-0.003822011678494164,-0.1988227297957934,113.52019552525039,-0.1988227297957934,2.054371317454895,2.4046892803890505,0.350317969798533,6.864377510851227e-09,2.4046892803890505,6.864377510851227e-09,108.88037763919098,114.70186447119887,6.993517931272621,1.1720310992647285,114.70186447119887,1.1720310992647285
17,441029.9300834291,-104703.7822343915,1145751.704674524,17.66096290658457,-79.56614941747854,-74.74318122753586,112.7823836873176,2.691975053983823,0.349111580392423,3.211327367321859,1.773389418319599,17.67562626459403,-77.4031001891999,-75.65391129092313,109.66850950186107,113.21912046423091,113.33279841785227,-0.4367367769133068,-0.5504147305346692,113.33279841785227,-0.5504147305346692,2.0369780666140067,1.773389421945396,-0.26358864829440765,-3.625796995976316e-09,1.773389421945396,-3.625796995976316e-09,109.3526546960195,109.89299991702246,0.31585480584156755,-0.224490415161398,109.89299991702246,-0.224490415161398
18,441043.4868956507,-104782.4905772808,1145675.672953146,18.02580445487449,-78.02994740971876,-75.266257072952,111.4657903546536,2.545719074960476,1.1716279615837,1.398433525892553,1.917468103594338,13.556812221591827,-78.70834288929473,-76.0317213779781,110.27063550052111,113.11349819091532,113.15579017447617,-1.6477078362617164,-1.6899998198225603,113.15579017447617,-1.6899998198225603,2.020385636374786,1.9174681048260105,-0.1029175327804479,-1.2316725417349517e-09,1.9174681048260105,-1.2316725417349517e-09,109.78963576548787,110.41402673755759,0.4809997350332367,-0.14339123703648227,110.41402673755759,-0.14339123703648227
19,441062.276460911,-104865.3731300228,1145599.091788976,17.58423866236135,-80.13647727124099,-74.38063931755264,113.9706748525336,2.943244556638267,1.071601462058392,1.437158670982127,1.569005168498808,18.789565260289237,-82.88255274199764,-76.58116417005658,114.3994755990684,113.00835749829324,112.9890898656626,0.9623173542403691,0.9815849868709989,112.9890898656626,0.9815849868709989,2.0045811258435333,1.5690051755208143,-0.4355759573447253,-7.022006309753692e-09,1.5690051755208143,-7.022006309753692e-09,110.19221384628554,112.9790277927679,4.2072617527828555,1.4204478063005013,112.9790277927679,1.4204478063005013
20,441077.4315447207,-104942.6718558156,1145526.716672715,17.30683907955493,-80.90884612120124,-72.18950337424643,112.8405303746694,3.011618306171341,0.509820195176146,1.52740248214536,1.455354048395394,15.15508380974643,-77.29872579280345,-72.37511626095511,106.97161786314268,112.90372789747161,112.83138116341004,-0.0631975228022128,0.009149211259355639,112.83138116341004,0.009149211259355639,1.9895516341265505,1.4553540573059167,-0.5341975857311565,-8.910522764082884e-09,1.4553540573059167,-8.910522764082884e-09,110.56128193710191,108.24108775160472,-3.589664073959227,-1.2694698884620408,108.24108775160472,-1.2694698884620408
21,441094.4198727333,-105026.3347826033,1145449.578959861,17.21386002542343,-79.5064673369478,-74.4314624884548,113.9638089908543,1.489299283323593,0.6351795147004254,2.796308213552277,3.440083769688183,16.988328012579586,-83.66292678769969,-77.13771285396069,115.05787826866568,112.79963889955737,112.68062006232815,1.1641700912969384,1.2831889285261582,112.68062006232815,1.2831889285261582,1.9752842603301384,3.4400837456188773,1.4647995093580446,2.4069305659679685e-08,3.4400837456188773,2.4069305659679685e-08,110.8977330366264,113.61086163035125,4.16014523203927,1.4470166383144232,113.61086163035125,1.4470166383144232
22,441111.3070610253,-105108.2311118731,1145375.398720172,17.50309455572732,-80.40562881070056,-74.05793484603672,113.2163973338409,0.116635014209663,2.445698034100368,2.270704234870955,3.045210107620365,16.88718829199206,-81.89632926980266,-74.18023968907073,111.78056108557121,112.69612001565744,112.53456267539008,0.5202773181834601,0.6818346584508248,112.53456267539008,0.6818346584508248,1.9617661035605982,3.0452100901125903,1.0834440040597668,1.7507774785485708e-08,3.0452100901125903,1.7507774785485708e-08,111.20246014354844,111.75029019193867,0.5781009420227718,0.030270893632533102,111.75029019193867,0.030270893632533102
23,441126.0448801385,-105188.8184036497,1145302.643538078,18.42668573638745,-80.64357709630207,-73.10141328272678,112.7938580374368,0.277742186754234,0.2542881284236123,2.2281818072578,0.9856506752683131,14.73781911318656,-80.58729177659552,-72.75518209394068,109.56656164004423,112.59320075687879,112.39125217149483,0.20065728055801912,0.4026058659419789,112.39125217149483,0.4026058659419789,1.9489842629242313,0.9856506919837957,-0.9633335876559183,-1.6715482664686476e-08,0.9856506919837957,-1.6715482664686476e-08,111.47635625655741,109.62839937563024,-1.9097946165131816,-0.06183773558601047,109.62839937563024,-0.06183773558601047
24,441142.2598815441,-105272.3687073863,1145228.97880178,16.47660645659849,-80.90808587168291,-72.1197421843083,112.2641894886649,1.553615797643513,1.86376034639872,1.688474521074422,2.236873941674562,16.215001405624207,-83.55030373659974,-73.66473629814573,112.56141834100092,112.49091063432833,112.24941232869001,-0.22672114566343282,0.014777159974883602,112.24941232869001,0.014777159974883602,1.9369258375273388,2.236873937598736,0.29994810414722317,4.075825899008123e-09,2.236873937598736,4.075825899008123e-09,111.72031437434275,112.05605770561226,0.8411039666581672,0.505360635388655,112.05605770561226,0.505360635388655
25,441158.4323446747,-105356.5846257289,1145156.48684365,18.94566959335346,-80.21896165214014,-70.54109098587938,110.9023751193921,1.346915389836873,0.8844608695128972,2.298012929261813,2.277607192688925,16.172463130613323,-84.21591834259743,-72.4919581299182,112.28959639925641,112.389279159113,112.1087087343055,-1.4869040397208977,-1.2063336149133903,112.1087087343055,-1.2063336149133903,1.9255779264762216,2.277607187936243,0.35202926621270336,4.752681803665837e-09,2.277607187936243,4.752681803665837e-09,111.93522749559386,111.84339918110037,0.3543689036625466,0.4461972181560441,111.84339918110037,0.4461972181560441
26,441175.4673247244,-105436.9042486508,1145083.492966067,16.4903053497643,-79.24296118689004,-71.9613537052197,111.3256936684319,2.00884088817811,1.610212724643763,2.329064136049896,1.616253020705912,17.034980049706064,-80.31962292190292,-72.99387758295052,109.86145154787152,112.28833584233976,111.96985556537417,-0.9626421739078665,-0.6441618969422791,111.96985556537417,-0.6441618969422791,1.9149276288771813,1.616253026942811,-0.29867460817126923,-6.236898997258322e-09,1.616253026942811,-6.236898997258322e-09,112.12198861900019,109.97617025819993,-2.2605370711286668,-0.11471871032840397,109.97617025819993,-0.11471871032840397
27,441193.1523292126,-105517.7085771074,1145010.048899935,18.72864355017517,-80.71735931062189,-72.01214943551133,112.1454213086029,1.850834699810076,0.6721035151274454,1.778607490907857,1.063986892691026,17.685004488157574,-80.80432845660835,-73.44406613195315,110.61704087103536,112.18811019511553,111.83456409301029,-0.04268888651262159,0.3108572155926197,111.83456409301029,0.3108572155926197,1.904962043836519,1.0639869081048128,-0.8409751511454928,-1.541378669145388e-08,1.0639869081048128,-1.541378669145388e-08,112.28149074325113,110.12160436758228,-1.6644498722157692,0.4954365034530781,110.12160436758228,0.4954365034530781
28,441209.9233504483,-105599.0367859993,1144939.019639533,18.5937656828634,-80.01224261195173,-70.0279209021903,112.3510890334888,0.8246176964446164,2.444561928590769,2.03849635879036,3.307987496055242,16.771021235734224,-81.32820889189315,-71.02926040207967,109.27351256420424,112.08863172854724,111.70534655774787,0.26245730494156305,0.6457424757409314,111.70534655774787,0.6457424757409314,1.8956682704605354,3.307987474180952,1.4123192255947066,2.1874289934942226e-08,3.307987474180952,2.1874289934942226e-08,112.41462686703609,109.62376990880776,-3.141114302831852,-0.35025734460352,109.62376990880776,-0.35025734460352
29,441224.7503866196,-105684.587444713,1144866.85913672,19.30344114464486,-81.34632987198736,-69.69715111838705,112.0279891358679,2.289486380765354,1.469839434896778,3.062648391063381,2.519043815589401,14.82703617127845,-85.55065871370607,-72.16050281305797,112.89771642600553,111.98992995374185,111.58520408762546,0.038059182126048086,0.4427850482424418,111.58520408762546,0.4427850482424418,1.8870334078555322,2.5190438068248184,0.6320104077338686,8.764582393183673e-09,2.5190438068248184,8.764582393183673e-09,112.52228998904451,112.01962724938043,0.3754264369610212,0.878089176625096,112.01962724938043,0.878089176625096
30,441243.0046393432,-105767.4997293553,1144796.191832519,18.01421295763716,-83.15969001353896,-70.44479080364616,111.2690718022351,0.8653432428531088,2.059663077321025,0.6251268220212602,3.372449123973643,18.2542527235928,-82.91228464229789,-70.66730420105159,110.46054757308686,111.89203438180627,111.47723851663486,-0.6229625795711655,-0.2081667143997521,111.47723851663486,-0.2081667143997521,1.8790445551278105,3.3724491010282076,1.4934045688458324,2.2945435329546626e-08,3.3724491010282076,2.2945435329546626e-08,112.60537310796578,110.67904851470382,-2.144825534878919,-0.21850094161696632,110.67904851470382,-0.21850094161696632
31,441258.4416425147,-105851.4952156634,1144725.912248667,17.8267277960738,-80.7763325815784,-69.99669498532553,110.3058881676874,2.372971876820911,2.738030685894158,3.204573588662915,0.6610318268056812,15.437003171537071,-83.99548630809295,-70.27958385180682,110.60182047974718,111.79497452384746,111.38423445832605,-1.4890863561600582,-1.078346290638649,111.38423445832605,-1.078346290638649,1.8716888113836714,0.6610318489152855,-1.2106569845779902,-2.2109604369546787e-08,0.6610318489152855,-2.2109604369546787e-08,112.66476922248933,109.92010280494978,-2.062948742742151,0.6817176747973974,109.92010280494978,0.6817176747973974
32,441274.8466523669,-105930.8654465108,1144655.967620626,17.15460307596067,-82.87309399770344,-67.4044930782904,111.5077350574973,1.465370667098163,2.657310180312192,0.4462718250489626,0.5614541402977895,16.40500985219842,-79.37023084740213,-69.94462804100476,107.0561015767674,111.69877989097235,111.30825948809215,-0.19104483347504697,0.199475569405152,111.30825948809215,0.199475569405152,1.864953275729416,0.5614541640620552,-1.3034991354316265,-2.3764265666414985e-08,0.5614541640620552,-2.3764265666414985e-08,112.70137133130457,107.8417362077411,-5.645269754537168,-0.7856346309737035,107.8417362077411,-0.7856346309737035
33,441291.4184278282,-106016.3330631019,1144584.70140737,19.11305171229264,-80.39987774293073,-69.31781583995839,112.0471134364565,0.6189146497839179,0.7766798355801585,1.882844977388595,2.732344313430702,16.57177546125604,-85.4676165911078,-71.26621325616725,112.50871246075302,111.60347999428788,111.2503269849623,0.44363344216861833,0.7967864514941994,111.2503269849623,0.7967864514941994,1.8588250472713457,2.7323443011217514,0.8735192661593565,1.2308950747552672e-08,2.7323443011217514,1.2308950747552672e-08,112.71607243310093,111.52987327191687,-0.20735997234791625,0.9788391888361474,111.52987327191687,0.9788391888361474
34,441309.3984979881,-106100.7720670996,1144516.311968698,17.43754616917733,-83.32024306921697,-67.14458182024944,110.4586217667969,0.9501305938040686,0.4167319723439954,2.538536769957391,2.845462098343567,17.98007015994517,-84.43900399770064,-68.38943867199123,110.13783927856177,111.50910434490098,111.21015870307265,-1.0504825781040807,-0.7515369362757554,111.21015870307265,-0.7515369362757554,1.8532912251157614,2.8454620841549625,0.9921708732278056,1.4188604513520886e-08,2.8454620841549625,1.4188604513520886e-08,112.70976552656781,110.31825812064099,-2.5719262480060365,-0.1804188420792201,110.31825812064099,-0.1804188420792201
35,441324.623901407,-106184.0641217508,1144445.237388729,18.20923934922491,-83.48580160023843,-66.06656252249621,110.2393804435202,2.011367090011452,1.891443969406098,1.188260369864683,1.079795194949701,15.225403418880887,-83.29205465118866,-71.0745799690485,110.54851964210529,111.41568245391859,111.18607342532542,-1.1763020103983877,-0.9466929818052137,111.18607342532542,-0.9466929818052137,1.8483389083689645,1.0797952101008046,-0.7685437134192634,-1.515110348293547e-08,1.0797952101008046,-1.515110348293547e-08,112.68334361039463,110.24355435624959,-2.1348239682893393,0.30496528585570104,110.24355435624959,0.30496528585570104
36,441341.5361097916,-106269.1628806788,1144377.694245486,19.24028050005946,-83.18863010358051,-66.28086406080979,111.1849722810412,0.8306617867313129,0.08554236543418262,1.837338579744097,1.69632805843999,16.9122083846014,-85.0987589280121,-67.54314324283041,109.95407115088376,111.32324383244766,111.17501523632407,-0.1382715514064614,0.009957044717125996,111.17501523632407,0.009957044717125996,1.843955196137256,1.6963280633462992,-0.147627137697266,-4.906309136742948e-09,1.6963280633462992,-4.906309136742948e-09,112.63769968327082,109.71122282873355,-2.6836285323870612,0.24284832215020913,109.71122282873355,0.24284832215020913
37,441357.6094486222,-106352.0856378533,1144310.347143095,17.13203197920304,-81.63475080767526,-66.35306044497086,112.4753659943755,2.643767875864683,0.9331764698423861,1.552675453396266,1.676025193232948,16.073338830610737,-82.92275717449957,-67.34710239106789,108.0285521473727,111.23181799159511,111.17272126159243,1.2435480027803862,1.3026447327830653,111.17272126159243,1.3026447327830653,1.8401271875269374,1.6760251984766255,-0.16410199429398942,-5.2436774922171026e-09,1.6760251984766255,-5.2436774922171026e-09,112.57372674388577,108.29391853109637,-4.545174596513078,-0.2653663837236735,108.29391853109637,-0.2653663837236735
38,441374.2779372506,-106437.114316723,1144242.713441978,19.40562635428235,-81.56768865801318,-66.25889540011788,112.0289963849957,1.160887333659311,1.531762360131162,1.775106761208884,1.930862010645559,16.668488628405612,-85.02867886969761,-67.63370111701079,109.91829815943565,111.14143444246788,111.1740153626078,0.8875619425278103,0.8549810223878893,111.1740153626078,0.8549810223878893,1.8368419816443096,1.9308620116546678,0.0940200290012494,-1.0091087965236056e-09,1.9308620116546678,-1.0091087965236056e-09,112.49231779092892,109.53566485034848,-2.5740196314932717,0.3826333090871685,109.53566485034848,0.3826333090871685
39,441391.0788741969,-106520.1864802933,1144173.647351033,16.84562974339852,-82.64963934936517,-65.25342406072645,111.0346850699322,0.7328583884079306,2.344844667683688,1.467693417595271,2.862987268794771,16.800936946296133,-83.07216357029392,-69.0660909449216,109.33151769245347,111.05212269617292,111.17320236298418,-0.01743762624072076,-0.13851729305199,111.17320236298418,-0.13851729305199,1.8340866775956737,2.8629872543149544,1.0289005911990972,1.4479816456969274e-08,2.8629872543149544,1.4479816456969274e-08,112.39436582308966,109.44451997721823,-3.0628481306361834,-0.11300228476476093,109.44451997721823,-0.11300228476476093
40,441408.5423469625,-106604.8863228693,1144105.204085939,19.49588705198344,-83.51162470369033,-66.92105568478559,110.9357146728008,1.491922090943653,2.195191008684234,1.513590651686345,0.493208218820426,17.463472765579354,-84.69984257599572,-68.44326509395614,110.28833460595071,110.96391226381715,111.1645278620783,-0.028197591016350998,-0.22881318927750272,111.1645278620783,-0.22881318927750272,1.831848374487331,0.4932082437187193,-1.338640155666905,-2.4898293315978037e-08,0.4932082437187193,-2.4898293315978037e-08,112.28076383905744,109.88298615336849,-1.9924292331067335,0.4053484525822171,109.88298615336849,0.4053484525822171
41,441423.9103832084,-106689.5820140309,1144038.845604572,18.77580388414019,-83.87982162769703,-66.06837439349755,109.9393850636661,1.530961303904554,2.305593871161592,2.537356263780796,0.8650146814016468,15.368036245927215,-84.69569116159983,-66.35848136711866,108.68755535362577,110.87683265650753,111.14266231414697,-0.937447592841437,-1.2032772504808804,111.14266231414697,-1.2032772504808804,1.8301141714255829,0.8650147001217119,-0.965099490023936,-1.8720065053656754e-08,0.8650147001217119,-1.8720065053656754e-08,112.15240483752166,108.87000290106089,-3.4648494838958896,-0.18244754743511749,108.87000290106089,-0.18244754743511749
42,441442.8059785389,-106775.5487258046,1143973.022919712,18.35233064415663,-84.57372607924994,-65.84179246079596,110.4527496091651,1.046791847373927,2.778492124389347,1.90859104268011,2.201331336884138,18.895595330453943,-85.96671177371172,-65.8226848600898,109.9088026423152,110.79091338535098,111.10316531730838,-0.3381637761858798,-0.6504157081432851,111.10316531730838,-0.6504157081432851,1.8288711675167302,2.201331333398916,0.3724601693674079,3.485221888865908e-09,2.201331333398916,3.485221888865908e-09,112.01018181717171,109.63205445514012,-2.1013791748565183,0.2767481871750732,109.63205445514012,0.2767481871750732
43,441458.7972618566,-106861.9282671794,1143907.507934287,19.50174876941276,-84.29602115953556,-63.07942716101781,111.6966282903996,2.129253809573929,0.4458001175191697,1.162642039656665,1.124952602352874,15.991283317736816,-86.37954137480119,-65.51498542493209,109.58722382421311,110.70618396145444,111.04288719951406,0.9904443289451592,0.6537410908855463,111.04288719951406,0.6537410908855463,1.8281064618670744,1.1249526167536064,-0.7031538595142004,-1.440073238434536e-08,1.1249526167536064,-1.440073238434536e-08,111.85498777669704,109.49402470257935,-2.267763952483932,0.09319912163375932,109.49402470257935,0.09319912163375932
44,441474.6110817941,-106945.7069761351,1143840.562370886,18.09807577166666,-83.12362946033966,-65.17242180270914,110.4606868150349,2.800804147648377,0.6226083328602596,2.834270568558398,3.289208291201986,15.813819937466178,-83.77870895569504,-66.94556340086274,108.40044941953235,110.62267389592485,110.96026994986352,-0.1619870808899435,-0.4995831348286117,110.96026994986352,-0.4995831348286117,1.8278071535829166,3.289208269639746,1.4614011376190694,2.1562239993500043e-08,3.289208269639746,2.1562239993500043e-08,111.68771571478706,108.32851738265892,-3.2872662952547103,0.07193203687343441,108.32851738265892,0.07193203687343441
45,441492.8055812507,-107031.1274867861,1143776.534594271,17.08871714874812,-85.74919010945487,-63.50425669955786,111.717273672851,2.322972042440839,1.535856503907519,2.264064112344858,1.622646749862482,18.19449945661472,-85.42051065100532,-64.02777661499567,108.29247263136553,110.54041269986915,110.85551796351442,1.1768609729818422,0.8617557093365775,110.85551796351442,0.8617557093365775,1.8279603417705579,1.6226467559931375,-0.20531359190807597,-6.130655538783003e-09,1.6226467559931375,-6.130655538783003e-09,111.50925863013117,108.57362128083909,-3.216785998765644,-0.28114864947356466,108.57362128083909,-0.28114864947356466
46,441510.0669602857,-107118.3981653641,1143710.532895691,17.57624617473978,-83.17894395387833,-64.15567849824588,110.7033920284282,1.979245259611211,2.516862656848966,0.4915300654022707,0.752662681578314,17.261379035015125,-87.27067857798829,-66.00169858010486,110.77161532230186,110.45942988439427,110.73062029387422,0.24396214403392946,-0.027228265446026967,110.73062029387422,-0.027228265446026967,1.8285531255362995,0.7526627021653083,-1.0758904439579855,-2.0586994331495134e-08,0.7526627021653083,-2.0586994331495134e-08,111.32050952141881,109.99266181787844,-0.5488941991169582,0.7789535044234128,109.99266181787844,0.7789535044234128
