T,x,y,z,Vx,Vy,Vz,V,Ax,Ay,Az,A,dx,dy,dz,displacement,V_pred_poly,V_pred_gpr,V_deviation_poly,V_deviation_gpr,V_pred,V_deviation,A_pred_poly,A_pred_gpr,A_deviation_poly,A_deviation_gpr,A_pred,A_deviation,displacement_pred_poly,displacement_pred_gpr,displacement_deviation_poly,displacement_deviation_gpr,displacement_pred,displacement_deviation
11,440931.8329171264,-104223.7466772213,1146215.259959739,18.00620704644773,-74.9111349597722,-75.15798259514901,113.712883766521,0.1670831125390786,2.745739622842854,2.530829791966755,1.615754842297327,17.230587517027743,-78.55639808959677,-78.80568706407212,112.59812227845373,114.16135469325886,114.57816388297233,-0.4484709267378548,-0.8652801164513306,114.57816388297233,-0.8652801164513306,2.7922758562214787,1.615754895094604,-1.1765210139241518,-5.2797276994809295e-08,1.615754895094604,-5.2797276994809295e-08,106.12312845517252,112.59812223639312,6.47499382328121,4.206060566502856e-08,112.59812223639312,4.206060566502856e-08
12,440945.9580451777,-104302.500972623,1146136.125097338,17.10999236590392,-75.48668829128393,-75.29105814354989,112.1380850324237,3.180954348844873,3.195093877283774,0.7004349817970029,0.5857650805727459,14.125128051266074,-78.75429540171172,-79.1348624008242,112.53481565223322,114.07451202505486,114.55916036822818,-1.936426992631155,-2.421075335804474,114.55916036822818,-2.421075335804474,2.744741695690004,0.5857651880382702,-2.1589766151172585,-1.07465524257222e-07,0.5857651880382702,-1.07465524257222e-07,106.77507552106404,112.53481561078087,5.759740131169181,4.1452352661508485e-08,112.53481561078087,4.1452352661508485e-08
13,440965.6182812799,-104384.1647040289,1146059.956720587,16.57074013091299,-75.63125908383414,-76.09421146847934,115.1506305586811,4.069363632523427,0.2887100434402178,3.387030404732964,1.947400753668742,19.660236102237832,-81.66373140588985,-76.16837675101124,113.38920375244305,113.98626205580022,114.52406180194374,1.1643685028808761,0.6265687567373561,114.52406180194374,0.6265687567373561,2.6998820687925598,1.9474007888634166,-0.7524813151238177,-3.519467450807667e-08,1.9474007888634166,-3.519467450807667e-08,107.38753325627297,113.38920370278191,6.001670496170078,4.96611392009072e-08,113.38920370278191,4.96611392009072e-08
14,440978.1469333854,-104462.3922105295,1145984.260996014,19.55620377433315,-77.3662700626257,-74.5371780102194,116.0838799478611,0.1060026092538097,-0.07140330047239624,0.8612562282631329,4.162220591857658,12.528652105480433,-78.22750650061062,-75.69572457298636,109.57350325472234,113.89668313380554,114.47519965925203,2.187196814055568,1.6086802886090794,114.47519965925203,1.6086802886090794,2.657640153442699,4.162220509497458,1.5045804384149584,8.236019954921403e-08,4.162220509497458,8.236019954921403e-08,107.9613938925765,109.57350324172165,1.6121093621458442,1.3000686749364831e-08,109.57350324172165,1.3000686749364831e-08
15,440995.805683554,-104543.3902861129,1145904.736665292,18.54760349313151,-80.21606352292194,-75.23192749156891,115.9214949111136,3.166765267634862,1.218666908995432,2.157453564923815,2.884418947884201,17.658750168571714,-80.99807558339671,-79.52433072216809,114.87662461327129,113.80585360738135,114.41439424270628,2.1156413037322466,1.5071006684073183,114.41439424270628,1.5071006684073183,2.6179591275539744,2.8844189333452337,0.26645982033022664,1.4538967363364463e-08,2.8844189333452337,1.4538967363364463e-08,108.4975496617518,114.87662454931933,6.379074951519485,6.395195839559165e-08,114.87662454931933,6.395195839559165e-08
16,441012.7133611109,-104623.3559555565,1145827.021290897,18.44034422847572,-79.86079558665715,-75.64149410094359,116.1044681179561,3.425266889682682,2.721703343810432,1.89097719765248,0.9373356952609393,16.90767755691195,-79.96566944359802,-77.71537439501844,112.78323132136788,113.71385182483824,114.34291184160806,2.3906162931178585,1.7615562763480455,114.34291184160806,1.7615562763480455,2.58078216903994,0.937335784066327,-1.6434464737790007,-8.880538771016688e-08,0.937335784066327,-8.880538771016688e-08,108.99689279557612,112.7832312775288,3.7863385257917628,4.3839079921781376e-08,112.7832312775288,4.3839079921781376e-08
17,441030.2922147667,-104704.8041408632,1145752.584240134,19.80185935562238,-79.0067929747001,-75.77315447323856,113.1206674425035,0.3226913226470637,2.204420944465757,3.967467506172729,1.483376469564801,17.57885365583934,-81.44818530669727,-74.43705076281913,111.73046814487991,113.62075613448678,114.261497108773,-0.5000886919832794,-1.1408296662694966,114.261497108773,-1.1408296662694966,2.546052455814148,1.4833765293882584,-1.0626759862493471,-5.982345729904637e-08,1.4833765293882584,-5.982345729904637e-08,109.46031552582657,111.73046811115555,2.2701526190533343,3.37243619696892e-08,111.73046811115555,3.37243619696892e-08
18,441046.5082228663,-104783.7738012467,1145674.920074188,19.76876974637414,-77.45881279154605,-74.13465968453957,114.7305458632629,1.872951025283387,-0.09039580556575562,4.025810267274733,1.695869223939792,16.21600809955271,-78.96966038350365,-77.66416594618931,111.94145278621274,113.52664488463753,114.17046935547592,1.20390097862537,0.560076507786988,114.17046935547592,0.560076507786988,2.513713165790153,1.6958692724848783,-0.8178439418503609,-4.854508639517974e-08,1.6958692724848783,-4.854508639517974e-08,109.8887100842804,111.94145275046128,2.052742701932331,3.575145512968447e-08,111.94145275046128,3.575145512968447e-08
19,441061.2005341222,-104868.3327002775,1145601.339991827,18.99280242681659,-78.99573846112577,-71.93549232532085,113.2423217074254,0.7216771046392783,2.215915714191722,2.318375261564978,3.707305308619034,14.692311255901586,-84.55889903080242,-73.5800823608879,113.04910409011111,113.43159642360108,114.06986500051673,-0.18927471617567448,-0.827543293091324,114.06986500051673,-0.827543293091324,2.4837074768815075,3.7073052504041426,1.2235978317375267,5.8214891573982186e-08,3.7073052504041426,5.8214891573982186e-08,110.28296870271478,113.04910404371756,2.766135387396332,4.639355211111251e-08,113.04910404371756,4.639355211111251e-08
20,441075.6434239871,-104944.0547375559,1145527.575466248,18.57291860074377,-78.0738431625613,-70.97415581757748,114.0872162792756,0.7757347232125914,1.207120048690749,3.885668069496734,3.680414108369266,14.442889864905737,-75.72203727839224,-73.76452557905577,106.69409182866309,113.33568909968797,113.9596044059854,0.7515271795876259,0.12761187329019208,113.9596044059854,0.12761187329019208,2.4559785670017646,3.680414051581665,1.2244355413675012,5.678760084393275e-08,3.680414051581665,5.678760084393275e-08,110.6439836129069,106.69409184332717,-3.9498917842438033,-1.4664081504633941e-08,106.69409184332717,-1.4664081504633941e-08
21,441094.682568201,-105026.5460812675,1145452.637028744,19.16128408641339,-79.92198348029989,-70.47563795695554,113.189734300789,0.1223951492652241,-0.1245049570724214,2.494597162456995,4.250681363497371,19.03914421389345,-82.49134371160471,-74.93843750399537,113.06228467213883,113.2390012612088,113.83966011070297,-0.04926696041979994,-0.6499258099139666,113.83966011070297,-0.6499258099139666,2.4304696140644775,4.250681276441983,1.8202117494328935,8.705538778741584e-08,4.250681276441983,8.705538778741584e-08,110.97264704663395,113.06228462561864,2.089637625504878,4.652018503747968e-08,113.06228462561864,4.652018503747968e-08
22,441111.4755142527,-105109.0717449692,1145376.878519433,20.3919035962135,-78.95547324047564,-72.74898014616156,113.4179308167298,1.05634298409223,-0.2401080371943337,0.5580021430805944,2.739170853712364,16.792946051748004,-82.52566370170098,-75.75850931089371,113.27771157430722,113.14161125647412,113.71020499668575,0.27631956025567206,-0.2922741799559532,113.71020499668575,-0.2922741799559532,2.4071237959831997,2.7391708468826566,0.3320470577291643,6.829707466238233e-09,2.7391708468826566,6.829707466238233e-09,111.26985123567312,113.27771152571727,2.007860338634103,4.8589953394184704e-08,113.27771152571727,4.8589953394184704e-08
23,441126.9288433919,-105188.9443569669,1145303.396786941,17.4357102285559,-80.89661809981042,-73.08825743518722,113.0361453803181,0.9755842889196362,0.5141960988845612,0.6577198554513469,4.061147402218492,15.453329139156267,-79.87261199769273,-73.48173249210231,109.6266597997857,113.04359743379452,113.57172283208685,-0.007452053476413312,-0.535577451768745,113.57172283208685,-0.535577451768745,2.3858842906714846,4.061147325222903,1.6752631115470078,7.69955894597274e-08,4.061147325222903,7.69955894597274e-08,111.5364884118016,109.62665978627429,-1.9098286120159003,1.3511410656974476e-08,109.62665978627429,1.3511410656974476e-08
24,441141.6708012602,-105271.4824742178,1145227.417670456,18.07242013995038,-79.07375110615759,-72.9813122055195,115.0706178315453,2.206998643887246,0.08021504344622557,3.358132410159382,3.003305050727652,14.741957868332975,-82.53811725090782,-75.97911648498848,113.14898259797019,112.94503814148054,113.42506930612451,2.125579690064768,1.6455485254207929,113.42506930612451,1.6455485254207929,2.3666942760428853,3.003305029878627,0.6366107746847667,2.0849025172964275e-08,3.003305029878627,2.0849025172964275e-08,111.77345080679659,113.14898255061703,1.3755317911736,4.735315428661124e-08,113.14898255061703,4.735315428661124e-08
25,441160.4696331511,-105353.2466212603,1145155.281697108,18.39345390265652,-79.19369366262109,-69.73500403877934,114.5976817110481,2.579876893335735,1.528934237727313,0.9517620748156017,3.337909387358389,18.798831890861038,-81.76414704250055,-72.13597334804945,110.6452460475325,112.84601172784278,113.2714783255487,1.7516699832053177,1.3262033854993973,113.2714783255487,1.3262033854993973,2.3494969300109556,3.3379093487497387,0.9884124573474335,3.860865049887252e-08,3.3379093487497387,3.860865049887252e-08,111.98163065243527,110.64524602423472,-1.3363846049027757,2.3297772600017197e-08,110.64524602423472,2.3297772600017197e-08
26,441177.8882432409,-105437.0226246806,1145081.628086969,18.44472923038497,-80.39223345533689,-72.13858814913448,112.4702930151522,1.011525914009018,3.798777662251504,1.68361036032088,1.223922721678492,17.41861008980777,-83.77600342029473,-73.65361013892107,112.90120022849254,112.74659654119179,113.11251514105408,-0.27630352603959807,-0.6422221259018812,113.11251514105408,-0.6422221259018812,2.3342354304892474,1.223922795272845,-1.1103127088107554,-7.359435305609452e-08,1.223922795272845,-7.359435305609452e-08,112.16192018049483,112.90120018352002,0.7392800479977097,4.497252348301117e-08,112.90120018352002,4.497252348301117e-08
27,441193.7041132518,-105515.8129050204,1145009.422142458,19.30288137365735,-77.92234024322117,-71.92584939997673,110.7644181500562,2.766767060126563,0.5045814031364134,3.835681142829901,3.246286963848509,15.815870010934304,-78.79028033980285,-72.2059445111081,108.03586646558038,112.64687092983816,112.94998402714334,-1.882452779781957,-2.185565877087143,112.94998402714334,-2.185565877087143,2.3208529553913153,3.2462869301028556,0.9254340084571937,3.374565338276625e-08,3.2462869301028556,3.374565338276625e-08,112.31521162275246,108.03586646735297,-4.279345157172074,-1.772590962900722e-09,108.03586646735297,-1.772590962900722e-09
28,441207.4429136736,-105598.718332496,1144937.902923894,17.41881584490536,-78.93898624660024,-69.68523472291602,114.1417233957876,0.6258669325990441,0.3613687099899012,0.7567303764790702,2.897126741758708,13.738800421764608,-82.90542747560539,-71.51921856380068,110.34973115471844,112.54691324209244,112.78580309850254,1.5948101536951498,1.3559202972850528,112.78580309850254,1.3559202972850528,2.309292682630712,2.897126726545255,0.5878340591279958,1.5213452719819998e-08,2.897126726545255,1.5213452719819998e-08,112.44239721098535,110.3497311342599,-2.092666056266907,2.0458543303902843e-08,110.3497311342599,2.0458543303902843e-08
29,441226.8604125798,-105681.9837014171,1144866.438840254,18.10963299636777,-80.46419935945296,-69.7855809476422,113.9370516395273,0.8649457362587929,1.848864649246063,1.921555055878696,1.844084450971751,19.417498906201217,-83.26536892110016,-71.46408364013769,111.43283257578905,112.44680182626522,112.62186195857127,1.490249813262082,1.3151896809560242,112.62186195857127,1.3151896809560242,2.29949779012099,1.8440844916500931,-0.455413339149239,-4.067834202814424e-08,1.8440844916500931,-4.067834202814424e-08,112.54436917697069,111.43283254492431,-1.1115366011816405,3.086474009705853e-08,111.43283254492431,3.086474009705853e-08
30,441242.374467575,-105766.5385793228,1144796.535769481,17.74336227291937,-83.08524248370964,-68.05855134439075,111.7168346371052,1.896692760186979,3.780412644615817,0.6964562076715739,3.137378473992692,15.514054995204788,-84.55487790569896,-69.90307077299803,110.80005678489822,112.34661503066704,112.45987902481416,-0.6297803935618447,-0.743044387708963,112.45987902481416,-0.743044387708963,2.2914114557757044,3.13737844602752,0.8459670182169878,2.7965172400001848e-08,3.13737844602752,2.7965172400001848e-08,112.62201975248568,110.80005676011305,-1.8219629675874671,2.478516591963853e-08,110.80005676011305,2.478516591963853e-08
31,441258.691487401,-105848.6077000815,1144724.026851121,17.42633405001786,-79.74422150867369,-68.17577348251167,112.6157938646439,1.435993706130708,2.814805867755388,0.957665763922569,0.7248195981013886,16.317019826034084,-82.06912075869332,-72.50891835987568,110.7209508621891,112.2464312036085,112.30127458183728,0.36936266103541016,0.31451928280662855,112.30127458183728,0.31451928280662855,2.284976857508406,0.7248196981863859,-1.5601572594070174,-1.0008499728986209e-07,0.7248196981863859,-1.0008499728986209e-07,112.67624116930752,110.72095083816396,-1.9552903071184176,2.4025140987760096e-08,110.72095083816396,2.4025140987760096e-08
32,441273.5097659913,-105930.1684047209,1144655.338090807,18.17773927239886,-79.24743635780027,-69.86562796282837,110.0549682819684,0.1659118898268857,1.750779562536147,1.363794473276895,2.881919456196638,14.81827859027544,-81.56070463939977,-68.68876031413674,107.65628507034482,112.14632869340015,112.14707311447881,-2.0913604114317508,-2.0921048325104152,112.14707311447881,-2.0921048325104152,2.2801371732326503,2.881919441790335,0.6017822829639878,1.4406303261438325e-08,2.881919441790335,1.4406303261438325e-08,112.70792565921336,107.65628507576434,-5.051640588868537,-5.419522608463012e-09,107.65628507576434,-5.419522608463012e-09
33,441293.0310637069,-106016.1124845389,1144587.508088876,19.43074779351072,-80.36267546206228,-67.78951724599192,112.6489261239483,2.851128846682562,2.066255549201249,2.31740566911769,3.247628943777064,19.521297715604305,-85.94407981800032,-67.83000193093903,111.2131965290777,112.04638584835259,111.99784467416265,0.6025402755957145,0.6510814497856501,111.99784467416265,0.6510814497856501,2.27683558086199,3.247628909960183,0.970793362915074,3.38168808511341e-08,3.247628909960183,3.38168808511341e-08,112.71796545398041,111.21319650032316,-1.5047689249027059,2.8754541858688754e-08,111.21319650032316,2.8754541858688754e-08
34,441307.3939910049,-106100.5382249622,1144516.202038217,19.50450321442191,-81.08534257451785,-68.280186205782,111.1213170429747,3.25676707085313,1.996741152005562,3.987607304813005,2.740068478686026,14.362927298003342,-84.4257404233067,-71.3060506589245,111.43855790149297,111.94668101677635,111.85369044770283,-0.8253639738016574,-0.7323734047281363,111.85369044770283,-0.7323734047281363,2.275015258309977,2.7400684718086756,0.4650532203760487,6.877350244849367e-09,2.7400684718086756,6.877350244849367e-09,112.70725278538589,111.43855787057322,-1.2686948838929197,3.0919750315661076e-08,111.43855787057322,3.0919750315661076e-08
35,441324.2695339218,-106181.0672383478,1144445.158289012,18.91873674606951,-81.96384006946246,-66.14143065758275,113.8910220062644,1.049829098577661,2.61233464561254,3.728825004025966,3.720124199839977,16.875542916881386,-80.52901338558877,-71.04374920506962,108.70565876121017,111.84729254698202,111.7142728842416,2.0437294592823747,2.176749122022798,111.7142728842416,2.176749122022798,2.2746193834901662,3.720124140944704,1.445504816349811,5.88952731028769e-08,3.720124140944704,5.88952731028769e-08,112.67667988520695,108.70565875654754,-3.9710211239967776,4.662638275476638e-09,108.70565875654754,4.662638275476638e-09
36,441343.9337191302,-106269.1821579947,1144379.432973249,20.59265467753866,-80.43566476739365,-66.95517138225753,111.337619382782,3.933190568303478,2.23056736258844,3.348788055592967,2.398415453931494,19.66418520838488,-88.11491964690504,-65.72531576314941,111.67245128703807,111.74829878728018,111.57888622394701,-0.4106794044981825,-0.2412668411650145,111.57888622394701,-0.2412668411650145,2.2755911343161097,2.398415465187889,0.12282431961538443,-1.1256394927272595e-08,2.398415465187889,-1.1256394927272595e-08,112.6271389852208,111.6724512538711,-0.9546876981827239,3.316696961519483e-08,111.6724512538711,3.316696961519483e-08
37,441358.0355131551,-106351.4892292071,1144310.400560742,19.62121287653505,-81.29213571165572,-64.34018535062106,110.0699433202053,3.285665975156577,0.4568703386513674,1.962031357668102,0.7026996658212951,14.101794024929404,-82.30707121240266,-69.03241250687279,108.34569000566707,111.64977808598138,111.44655950960707,-1.5798347657760843,-1.3766161894017728,111.44655950960707,-1.3766161894017728,2.2778736887013618,0.7026997670803405,-1.5751740228800668,-1.0125904548186071e-07,0.7026997670803405,-1.0125904548186071e-07,112.55952231720461,108.34569000446292,-4.213832311537544,1.2041425634379266e-09,108.34569000446292,1.2041425634379266e-09
38,441377.0875366139,-106435.5787281218,1144241.284346568,16.85083646383805,-81.06023878331,-64.13323800539905,111.6491390886912,1.724649519179796,3.179131488018034,1.654973626577877,1.853492521094113,19.05202345881844,-84.08949891470547,-69.11621417407878,110.50373064905433,111.5518087913962,111.31618147157508,0.09733029729500231,0.33295761711612215,111.31618147157508,0.33295761711612215,2.281410224559475,1.8534925612731075,-0.42791770346536206,-4.017899435382333e-08,1.8534925612731075,-4.017899435382333e-08,112.47472211293558,110.50373062711618,-1.9709914638812478,2.1938149075140245e-08,110.50373062711618,2.1938149075140245e-08
39,441390.54866866,-106520.2972672269,1144176.098001127,17.83688353862707,-82.00155772981981,-64.12082517696443,110.3548845616088,3.98045285764975,0.2308993518364565,0.8888285429333749,3.139650685865592,13.461132046068087,-84.71853910508798,-65.18634544103406,107.73900211167647,111.4544692518352,111.18663522961488,-1.0995846902264077,-0.8317506680060802,111.18663522961488,-0.8317506680060802,2.2861439198040028,3.1396506577798187,0.8535067660615892,2.808577326263162e-08,3.1396506577798187,2.808577326263162e-08,112.37363060419094,107.73900211630125,-4.634628492514466,-4.62478055851534e-09,107.73900211630125,-4.62478055851534e-09
40,441406.9576731988,-106603.2977504738,1144106.785933569,18.12122072450795,-80.82245157583088,-64.13442410403266,112.3105616872256,3.126384582801784,0.7895381066058189,3.090144822266539,1.030878338169137,16.409004538785666,-83.00048324689851,-69.31206755782478,109.3732067661593,111.35783781560899,111.05693056988194,0.9527238716166124,1.2536311173436587,111.05693056988194,1.2536311173436587,2.2920179523484983,1.0308784220096092,-1.2611396141793612,-8.384047212040002e-08,1.0308784220096092,-8.384047212040002e-08,112.2571400227478,109.37320675508299,-2.883933256588506,1.1076309647251037e-08,109.37320675508299,1.1076309647251037e-08
41,441427.0736574478,-106689.5424853776,1144042.146569948,17.95158493459794,-85.08604617184876,-64.56153891018462,110.9187164160925,3.552572832009088,0.6378341519871341,1.413100786912349,2.635589364784114,20.11598424904514,-86.24473490381206,-64.63936362112872,109.64056936317482,111.26199283102808,110.9263225109937,-0.3432764149355876,-0.007606094901206006,110.9263225109937,-0.007606094901206006,2.298975500106514,2.635589363452149,0.3366138646776,1.33196520479828e-09,2.635589363452149,1.33196520479828e-09,112.12614260038343,109.64056934952976,-2.4855732372086123,1.3645063745570951e-08,109.64056934952976,1.3645063745570951e-08
42,441440.6959931384,-106776.0342247977,1143975.967356989,17.59080951833677,-83.23563575780796,-65.83582086211285,112.8456940739046,0.4039392477617562,2.5512643327297,3.207053756593101,0.7866309608857764,13.622335690597538,-86.49173942008929,-66.1792129590176,109.75462288876473,111.16701264640308,110.79440674291655,1.678681427501516,2.051287330988046,110.79440674291655,2.051287330988046,2.306959740991605,0.786631057690043,-1.5203287801058285,-9.680426660274577e-08,0.786631057690043,-9.680426660274577e-08,111.98153056887497,109.75462287402385,-2.2269076801102443,1.4740876963514893e-08,109.75462287402385,1.4740876963514893e-08
43,441460.0840683222,-106859.4635924925,1143909.83558045,19.23810176519948,-81.8585569742896,-62.29055273749653,109.5536928989062,0.1002683011149832,2.723512332608116,1.888684402208657,3.897961479941628,19.388075183785986,-83.42936769480002,-66.13177653891034,108.21168477331204,111.07297561004457,110.66118501532137,-1.5192827111383593,-1.107492116415159,110.66118501532137,-1.107492116415159,2.3159138529173235,3.8979614116073753,1.5820476270243042,6.833425247876335e-08,3.8979614116073753,6.833425247876335e-08,111.82419615999964,108.21168477339539,-3.6125113866876006,-8.334666290465975e-11,108.21168477339539,-8.334666290465975e-11
44,441474.2229922126,-106945.0156038871,1143841.543683593,20.2053051040051,-84.4111386859071,-62.34991796002571,108.9713729189763,3.143460733896041,1.446915411692975,2.098271356598529,1.156691588717406,14.13892389042303,-85.55201139461133,-68.29189685708843,110.37589863182127,110.97996007026308,110.52709635922469,-2.0085871512867755,-1.5557234402483857,110.52709635922469,-1.5557234402483857,2.325781013797223,1.1566916658801516,-1.169089425079817,-7.716274552649338e-08,1.1566916658801516,-7.716274552649338e-08,111.65503160553462,110.37589861111131,-1.2791329737133452,2.0709961745524197e-08,110.37589861111131,2.0709961745524197e-08
45,441492.0134948945,-107031.787843278,1143776.521389395,19.74876905955933,-83.85886711565868,-64.12856771811413,112.4569984800041,0.4684869894080707,1.098456051962347,3.766701073628933,1.688107394200119,17.790502681862563,-86.77223939089163,-65.02229419793002,109.88094583386933,110.88804437536919,110.3930128621719,1.568954104634912,2.063985617832202,110.3930128621719,2.063985617832202,2.336504401544856,1.6881074431571763,-0.6483970073447372,-4.8957057297016604e-08,1.6881074431571763,-4.8957057297016604e-08,111.47492913725708,109.88094581791478,-1.5939833033877449,1.595455501046672e-08,109.88094581791478,1.595455501046672e-08
46,441508.3162547441,-107116.549990158,1143712.342484618,19.51923370719964,-85.14128730350293,-61.03765257507545,109.0041280727968,2.688670695244831,-0.07075699474824237,1.425626029143628,3.724520529852743,16.3027598495828,-84.76214688000618,-64.17890477692708,107.56083553406782,110.7973068736735,110.26020135344157,-1.793178800876703,-1.2560732806447703,110.26020135344157,-1.2560732806447703,2.3480271940737767,3.724520470724128,1.3764933357789664,5.9128614893211306e-08,3.724520470724128,5.9128614893211306e-08,111.28478098694421,107.56083554040438,-3.723945452876393,-6.336563274089713e-09,107.56083554040438,-6.336563274089713e-09
