T,x,y,z,Vx,Vy,Vz,V,Ax,Ay,Az,A,dx,dy,dz,displacement,V_pred_poly,V_pred_gpr,V_deviation_poly,V_deviation_gpr,V_pred,V_deviation,A_pred_poly,A_pred_gpr,A_deviation_poly,A_deviation_gpr,A_pred,A_deviation,displacement_pred_poly,displacement_pred_gpr,displacement_deviation_poly,displacement_deviation_gpr,displacement_pred,displacement_deviation
11,440930.9865515952,-104222.7521344101,1146217.264539128,21.92159566873242,-76.09382790883183,-72.04123188492844,116.9015561316559,6.986203484900932,1.344159054002442,1.728878778988865,1.674500099482154,13.505375016713515,-78.87755766329064,-81.40203587408178,114.15058344885105,116.28482636263938,116.83969622006947,0.6167297690165157,0.06185991158642423,116.83969622006947,0.06185991158642423,4.3297273090613455,1.6745001512848554,-2.6552272095791913,-5.180270146176724e-08,1.6745001512848554,-5.180270146176724e-08,106.1102840393805,114.15058298647764,8.040299409470549,4.6237340711741126e-07,114.15058298647764,4.6237340711741126e-07
12,440948.2602661576,-104303.8668414451,1146136.26577511,16.3111051319743,-76.36018134772803,-75.51701166283038,113.2737730153534,6.134673780207431,4.21516071563652,6.153821231687495,5.263938327003846,17.27371456241235,-81.11470703499799,-80.99876401782967,115.92573780042682,116.17835585399787,116.736604434854,-2.9045828386444725,-3.4628314195006027,116.736604434854,-3.4628314195006027,4.3312964651291095,5.263938308348988,0.9326418618747363,1.865485810270684e-08,5.263938308348988,1.865485810270684e-08,106.76854603281541,115.92573719894307,9.157191767611408,6.01483748141618e-07,115.92573719894307,6.01483748141618e-07
13,440965.7839044479,-104379.3423352895,1146062.936300655,19.26965155715384,-75.4892046641088,-73.75729794971609,117.9704758089231,6.489853148598895,0.0441747705621286,5.304154600652712,5.08997558426218,17.52363829029491,-75.47549384440936,-73.32947445521131,106.68101937019561,116.07201859182837,116.60888880804977,1.8984572170947303,1.3615870008733282,116.60888880804977,1.3615870008733282,4.331843760092099,5.08997556902206,0.7581318241700812,1.5240120276871494e-08,5.08997556902206,1.5240120276871494e-08,107.38707445909489,106.68101949317615,-0.7060550888992765,-1.2298053775339213e-07,106.68101949317615,-1.2298053775339213e-07
14,440982.8075868632,-104457.4021546659,1145981.751059829,20.9950792524312,-75.33478234637992,-71.41168337556304,119.3746092305237,2.622598264362844,-0.09489615384513522,4.425499152622399,1.85624572353152,17.02368241525255,-78.05981937640172,-81.185240825871,113.90427775990905,115.96583778369563,116.46312504670921,3.4087714468280694,2.911484183814494,116.46312504670921,2.911484183814494,4.331412755527847,1.8562457717667127,-2.475167031996327,-4.823519272889598e-08,1.8562457717667127,-4.823519272889598e-08,107.96676474553699,113.90427731683744,5.937513014372058,4.4307161317647115e-07,113.90427731683744,4.4307161317647115e-07
15,440995.8818991028,-104542.8210609048,1145905.911687744,17.41533031731051,-76.37382002860348,-76.50770401558162,117.0850657022311,1.560121005157639,6.113946150322811,7.365740106349692,7.451165441905532,13.0743122396525,-85.41890623889049,-75.83937208494172,114.97363846476516,115.8598366371644,116.30584737378855,1.2252290650666993,0.7792183284425533,116.30584737378855,0.7792183284425533,4.330047013013883,7.451165380317303,3.1211184288916494,6.158822962731847e-08,7.451165380317303,6.158822962731847e-08,108.50851231945971,114.97363793789287,6.465126145305447,5.268722844675722e-07,114.97363793789287,5.268722844675722e-07
16,441016.2579140804,-104625.2406080689,1145827.332278858,16.7161762427329,-80.15842897444561,-73.8093516809215,114.2961456726038,2.971715471260826,0.6725995515230161,7.366453751188971,2.794668368462741,20.376014977577142,-82.41954716409964,-78.57940888614394,115.6844295572982,115.75403835979944,116.14311679608603,-1.4578926871956384,-1.8469711234822341,116.14311679608603,-1.8469711234822341,4.32779009412774,2.794668398277511,-1.5331217256649987,-2.981477020824741e-08,2.794668398277511,-2.981477020824741e-08,109.01321260818109,115.68442897472463,6.67121694911711,5.825735769349194e-07,115.68442897472463,5.825735769349194e-07
17,441027.4074298833,-104702.772428116,1145752.655768073,18.3509463588865,-80.41783768833079,-70.34783279073407,115.8698225909985,1.321100259183764,2.428559355053766,0.4418673701051803,5.542352578919711,11.149515802913811,-77.53182004710834,-74.67651078500785,108.22234559221127,115.64846615916547,115.980140590533,0.2213564318330299,-0.11031799953450161,115.980140590533,-0.11031799953450161,4.324685560446946,5.542352554799822,1.2176670184727643,2.4119888308860027e-08,5.542352554799822,2.4119888308860027e-08,109.48176103901918,108.22234559440545,-1.2594154468079068,-2.1941843897366198e-09,108.22234559440545,-2.1941843897366198e-09
18,441048.6607917908,-104784.426219915,1145678.838013445,17.05144597423067,-79.24784173585972,-74.96386186475469,113.1939280245692,5.585037945533167,4.48326377738285,0.8552779291768066,0.445667431074438,21.253361907496583,-81.65379179899173,-73.81775462790392,112.10757336518148,115.54314324282724,115.82097476832257,-2.3492152182580384,-2.627046743753368,115.82097476832257,-2.627046743753368,4.3207769735490364,0.44566750699805935,-3.8751095424745983,-7.59236213343506e-08,0.44566750699805935,-7.59236213343506e-08,109.91505303929198,112.10757306290898,2.192520325889504,3.0227249681047397e-07,112.10757306290898,3.0227249681047397e-07
19,441062.0022451622,-104861.9726094041,1145604.1144972,23.21893768990226,-76.15995209710678,-73.84435170482054,117.5862456473538,4.156010263909861,-0.001589260694193406,7.354780489373174,4.207929261751485,13.341453371394891,-77.54638948909997,-74.72351624513976,108.51285997933131,115.43809281834952,115.66833461754456,2.148152829004289,1.9179110298092468,115.66833461754456,1.9179110298092468,4.316107895011539,4.20792926382517,-0.10817863326005384,-2.073684335357484e-09,4.20792926382517,-2.073684335357484e-09,110.31398403631754,108.51285995875928,-1.8011240569862252,2.0572031189658446e-08,108.51285995875928,2.0572031189658446e-08
20,441080.2539497199,-104938.9878558572,1145527.582867472,19.00164401739134,-75.12942473528463,-68.72627020157124,116.9788486296411,0.5370981692820157,5.826964063512756,0.4481460503943883,1.846164309274134,18.251704557682388,-77.01524645309837,-76.53162972792052,110.09797116343212,115.33333809329703,115.52352919438415,1.6455105363440765,1.4553194352569534,115.52352919438415,1.4553194352569534,4.3107218864119865,1.8461643577072162,-2.4645575771378523,-4.843308221147424e-08,1.8461643577072162,-4.843308221147424e-08,110.67944945741388,110.09797101864251,-0.5814782939817604,1.447896096351542e-07,110.09797101864251,1.447896096351542e-07
