T,x,y,z,Vx,Vy,Vz,V,Ax,Ay,Az,A,dx,dy,dz,displacement,V_pred_poly,V_pred_gpr,V_deviation_poly,V_deviation_gpr,V_pred,V_deviation,A_pred_poly,A_pred_gpr,A_deviation_poly,A_deviation_gpr,A_pred,A_deviation,displacement_pred_poly,displacement_pred_gpr,displacement_deviation_poly,displacement_deviation_gpr,displacement_pred,displacement_deviation
12,440945.3185827092,-104305.98798963206,1146135.3614169878,16.099184949655317,-78.95635995594202,-77.93317290546838,112.10205159875142,0.14312366174708585,-0.42223385138379116,0.3339095214963891,0.5570111097206512,15.997469543479383,-80.07406684404123,-78.30001430795528,113.131195756805,112.27601536317067,112.18541793315701,-0.17396376441925554,-0.08336633440559638,112.18541793315701,-0.08336633440559638,0.7323492263374533,0.5489126741560092,-0.1753381166168021,0.00809843556464196,0.5489126741560092,0.00809843556464196,106.70653801132629,112.38676429246378,6.4246577454787115,0.7444314643412184,112.38676429246378,0.7444314643412184
13,440961.7627218635,-104385.87332880308,1146057.3035742438,16.278399359126343,-79.5525559341535,-77.64467053129337,112.3489666319407,0.11884773236757624,-0.42870144618296846,0.35099554996006077,0.5666635593895633,16.44413915433688,-79.8853391710145,-78.05784274404868,112.89421571032703,112.17545929317541,112.36820637990802,0.17350733876529034,-0.019239747967318976,112.36820637990802,-0.019239747967318976,0.7013666351992748,0.5784508093693415,-0.13470307580971153,-0.011787249979778203,0.5784508093693415,-0.011787249979778203,107.3188350556178,112.18263607690429,5.575380654709235,0.711579633422744,112.18263607690429,0.711579633422744
14,440977.83685617946,-104463.61200462905,1145980.295292455,16.467137081664987,-80.00564729488978,-77.29372796344106,112.45617184142043,0.046156079873908594,-0.3861480881995519,0.36382594411494296,0.5325505115391639,16.07413431594614,-77.73867582596722,-77.00828178878874,110.59816895972278,112.07474205010331,112.49106290875139,0.3814297913171174,-0.03489106733096037,112.49106290875139,-0.03489106733096037,0.6719776271741734,0.5228664870952787,-0.13942711563500954,0.009684024443885164,0.5228664870952787,0.009684024443885164,107.8927320494451,110.93261985370518,2.705436910277683,-0.33445089398239247,110.93261985370518,-0.33445089398239247
15,440994.4539732262,-104544.8646949603,1145902.9711409057,16.42963139868225,-80.45428432807675,-76.8949253042927,112.49735193413369,-0.0464310642989588,-0.23874287251033763,0.3937149132299226,0.4627801160443984,16.6171170467278,-81.25269033125369,-77.32415154925548,113.38938520789098,111.97390533772239,112.4245586816116,0.5234465964113042,0.07279325252208935,112.4245586816116,0.07279325252208935,0.6441474485074642,0.46557540718009716,-0.1813673324630658,-0.002795291135698763,0.46557540718009716,-0.002795291135698763,108.42911300002244,112.50032759205371,4.960272207868542,0.8890576158372738,112.50032759205371,0.8890576158372738
16,441011.30864243617,-104626.5205430279,1145826.0589938397,16.254349329246907,-80.43623619997815,-76.488915798394,112.18175522851153,-0.11316581537481411,-0.0002530030233913294,0.424720728483517,0.4395386933860837,16.854669209977146,-81.65584806760307,-76.91214706609026,113.43383870844328,111.87299085980065,112.15056947563718,0.3087643687108823,0.031185752874350214,112.15056947563718,0.031185752874350214,0.6178413454444633,0.44413721524787997,-0.17830265205837964,-0.0045985218617962675,0.44413721524787997,-0.0045985218617962675,108.92886191456401,112.97622593702057,4.5049767938792655,0.45761277142270274,112.97622593702057,0.45761277142270274
17,441027.1749857286,-104706.69048124403,1145749.94709703,16.15263791384059,-80.530975844161,-76.07850204766729,111.95572453343063,-0.04769699071359383,0.062176961390066766,0.4238426901097398,0.43102622125608026,15.866343292407691,-80.16993821613141,-76.11189680965617,111.67802236346509,111.77204032010613,111.77385100237572,0.18368421332449714,0.18187353105490445,111.77385100237572,0.18187353105490445,0.5930245642304863,0.426483508623353,-0.16199834297440607,0.004542712632727264,0.426483508623353,0.004542712632727264,109.39286280028409,111.04995796143335,2.285159563180997,0.6280644020317396,111.04995796143335,0.6280644020317396
18,441042.7480965745,-104784.88029248707,1145674.362735401,16.039804747211747,-79.96856655196461,-75.57833594933618,111.19501714364449,0.06370993941498426,-0.10872656495223083,0.4065144360717369,0.4255988828008068,15.573110845929477,-78.18981124303536,-75.58436162909493,109.85974734414286,111.67109542240681,111.46079234507094,-0.4760782787623157,-0.2657752014264503,111.46079234507094,-0.2657752014264503,0.5696623511108487,0.4195367123153106,-0.1440634683100419,0.006062170485496232,0.4195367123153106,0.006062170485496232,109.82199966439688,110.65230496908806,0.03774767974597637,-0.7925576249452035,110.65230496908806,-0.7925576249452035
19,441059.4974357262,-104868.33969945152,1145598.4267598868,16.29841873613186,-80.37723434513319,-75.23100177827291,111.29169727717003,0.10843404595274464,-0.2297672742573198,0.3910097563196899,0.46630416272911784,16.74933915172005,-83.45940696445177,-75.93597551411949,114.07140461201605,111.57019787047072,111.33728887966889,-0.27850059330069143,-0.04559160249885963,111.33728887966889,-0.04559160249885963,0.5477199523308669,0.48513636526089093,-0.08141578960174906,-0.01883220253177309,0.48513636526089093,-0.01883220253177309,110.21715651411661,112.03913968847567,3.8542480978994433,2.0322649235403816,112.03913968847567,2.0322649235403816
20,441075.3464411734,-104945.53876668398,1145523.9274826646,16.500008615176192,-81.05673977425322,-74.8800937527325,111.57720998281818,0.10755014118098175,-0.46785260090866243,0.35743935333331933,0.5985114705303406,15.84900544717675,-77.19906723246095,-74.49927722220309,108.4482792019188,111.46938936806588,111.40874516150397,0.1078206147522991,0.1684648213142026,111.40874516150397,0.1684648213142026,0.5271626141358556,0.5787791393027242,0.07134885639448496,0.019732331227616418,0.5787791393027242,0.019732331227616418,110.57921735665754,109.88270742471865,-2.130938154738743,-1.434428222799852,109.88270742471865,-1.434428222799852
21,441092.3679071098,-105028.24741587124,1145449.0097145068,16.46470620962209,-81.1357256043033,-74.47257436437067,111.35644055178257,0.026227529433672812,-0.42281442675099046,0.3668135693692605,0.5603678411921763,17.02146593638463,-82.70864918726147,-74.91776815778576,112.88544165989133,111.36871161896029,111.55614724189006,-0.012271067177721307,-0.1997066901074902,111.55614724189006,-0.1997066901074902,0.5079555827711311,0.5692878449318898,0.052412258421045244,-0.008920003739713467,0.5692878449318898,-0.008920003739713467,110.90906619923386,111.49649946361265,1.976375460657465,1.388942196278677,111.49649946361265,1.388942196278677
